OBJECTID,Lokalita,PM10,PM2_5,NO_,NO2,Nox,O3,SO2,CO,RychlostVetru,Vlhkost,Teplota,X,Y,Datum
279,KOM,13.7125,11.925,3.4625,15.8625,21.1416666666667,42.4458333333333,7.39565217391304,340.5125,0.483333333333333,80.9625,5.9375,49.2177,16.5514,2022/03/31 00:00:00+00
280,KOM,9.74166666666667,8.54166666666667,3.45,11.8333333333333,17.125,49.2666666666667,5.94782608695652,183.508333333333,0.725,71,3.44583333333333,49.2177,16.5514,2022/01/04 00:00:00+00
281,KOM,25.3083333333333,14.8958333333333,2.72916666666667,9.20416666666667,13.4291666666667,62.1458333333333,4.89565217391304,213.141666666667,1.025,66.7625,2.32083333333333,49.2177,16.5514,2022/02/04 00:00:00+00
282,KOM,13.6375,7.5625,2.60833333333333,5.99166666666667,9.9875,72.3541666666667,5.74782608695652,122.908333333333,0.883333333333333,49.0625,2.19583333333333,49.2177,16.5514,2022/03/04 00:00:00+00
283,KOM,15.5583333333333,11.4833333333333,10.1708333333333,20.2416666666667,35.8458333333333,61.3583333333333,5.8,246.369565217391,0.475,53.05,4.01666666666667,49.2177,16.5514,2022/04/04 00:00:00+00
284,KOM,17.2666666666667,6.92916666666667,7.825,33.225,45.2333333333333,49.1458333333333,5.25416666666667,186.136363636364,0.470833333333333,59.8958333333333,18.3458333333333,49.2177,16.5514,2022/06/15 00:00:00+00
285,KOM,14.5545454545455,8.61818181818182,8.53181818181818,29.0318181818182,42.1045454545455,44.8181818181818,7.10909090909091,340.311111111111,0.422727272727273,77.7045454545455,18.5727272727273,49.2177,16.5514,2022/06/16 00:00:00+00
286,KOM,10.4333333333333,6.14166666666667,6.0125,17.1875,26.3916666666667,45.6291666666667,5.86666666666667,361.108333333333,0.329166666666667,62.3291666666667,19.1625,49.2177,16.5514,2022/06/17 00:00:00+00
287,KOM,14.3958333333333,8.89583333333333,9.25,35.5791666666667,49.75,43.4375,6.9,467.516666666667,0.55,59.7416666666667,21.5666666666667,49.2177,16.5514,2022/06/18 00:00:00+00
288,KOM,18.45,7.87916666666667,8.55833333333333,30.8,43.9333333333333,53.0583333333333,9.02916666666667,367.825,1.58333333333333,54.9958333333333,23.3708333333333,49.2177,16.5514,2022/06/19 00:00:00+00
289,KOM,15.6333333333333,9.25416666666667,15.8375,38.9083333333333,63.1833333333333,50.4833333333333,8.66666666666666,404.095833333333,0.670833333333333,72.575,21.4,49.2177,16.5514,2022/06/20 00:00:00+00
290,KOM,9.91666666666667,6.82916666666667,5.4,14.2291666666667,22.5291666666667,47.7791666666667,4.24166666666667,372.6125,0.595833333333333,58.8875,17.3625,49.2177,16.5514,2022/06/21 00:00:00+00
291,KOM,12.8833333333333,5.74583333333333,9.84166666666667,36.1875,51.275,44.2625,5.07916666666667,360.375,0.3875,54.1208333333333,19.9791666666667,49.2177,16.5514,2022/06/22 00:00:00+00
292,KOM,17.3333333333333,8.37083333333333,13.15,51.0125,71.1916666666667,56.6958333333333,6.31666666666667,430.716666666667,0.4,51.4916666666667,22.4458333333333,49.2177,16.5514,2022/06/23 00:00:00+00
293,KOM,23.4875,10.7125,8.2375,40.7708333333333,53.4083333333333,73.9,5.95,403.9,1.37916666666667,52.875,22.9,49.2177,16.5514,2022/06/24 00:00:00+00
294,KOM,12.9875,9.39166666666667,14.4333333333333,25.3458333333333,47.4875,41.45,4.82083333333333,414.516666666667,0.320833333333333,83.4291666666667,19.7708333333333,49.2177,16.5514,2022/06/25 00:00:00+00
295,KOM,12.975,8.8875,17.3416666666667,40.2,66.7958333333333,48.8583333333333,5.12083333333333,382.0125,0.375,65.6833333333333,23.1458333333333,49.2177,16.5514,2022/06/26 00:00:00+00
296,KOM,16.875,9.87083333333333,12.5666666666667,41.5125,60.7833333333333,62.4833333333333,5.12083333333333,427.8625,1.14583333333333,61.5291666666667,25.575,49.2177,16.5514,2022/06/27 00:00:00+00
297,KOM,16.2583333333333,10.6125,6.94166666666667,17.2875,27.9291666666667,56.0826086956522,3.15833333333333,302.1125,0.316666666666667,80.425,18.8583333333333,49.2177,16.5514,2022/07/09 00:00:00+00
298,KOM,13.2083333333333,8.675,6.27083333333333,11.2583333333333,20.8875,55.9125,6.24166666666667,142.879166666667,0.416666666666667,79.45,19.1,49.2177,16.5514,2022/08/09 00:00:00+00
299,KOM,8.14583333333333,4.22916666666667,6.82916666666667,11.7708333333333,22.2666666666667,36.6416666666667,3.55833333333333,169.029166666667,0.3,83.8958333333333,16.7708333333333,49.2177,16.5514,2022/09/09 00:00:00+00
300,KOM,6.2125,3.02916666666667,5.23333333333333,9.19166666666667,17.2,34.6,3.83333333333333,244.591666666667,0.208333333333333,86.6541666666667,15.95,49.2177,16.5514,2022/10/09 00:00:00+00
301,KOM,6.96666666666667,4.19166666666667,5.1375,8.8875,16.775,40.2875,3.8625,168.829166666667,0.375,83.7333333333333,15.6708333333333,49.2177,16.5514,2022/11/09 00:00:00+00
302,KOM,7.75,5.31666666666667,5.34583333333333,12.6958333333333,20.9041666666667,41.6708333333333,3.5625,236.708333333333,0.291666666666667,77.05,15.825,49.2177,16.5514,2022/12/09 00:00:00+00
303,KOM,9.95833333333333,6.825,6.01666666666667,13.9333333333333,23.1541666666667,40.8416666666667,3.93333333333333,217.920833333333,0.375,79.4375,15.2916666666667,49.2177,16.5514,2022/09/13 00:00:00+00
304,KOM,16.6416666666667,11.8375,13.7625,25.6583333333333,46.7541666666667,15.0333333333333,3.96666666666667,299.991666666667,0.141666666666667,94.2166666666667,15.4458333333333,49.2177,16.5514,2022/09/14 00:00:00+00
305,KOM,11.1583333333333,6.45,9.4125,15.9125,30.3416666666667,32.3458333333333,3.83333333333333,171.925,0.1625,93.6291666666667,16.4916666666667,49.2177,16.5514,2022/09/15 00:00:00+00
306,KOM,8.39166666666667,4.625,6.47916666666666,11.3875,21.3375,35.65,3.54583333333333,168.691666666667,0.225,78.3875,13.6875,49.2177,16.5514,2022/09/16 00:00:00+00
307,KOM,5.72916666666667,3.875,4.94166666666667,11.1375,18.7166666666667,33.9625,2.54583333333333,228.679166666667,0.3625,84.0125,10.45,49.2177,16.5514,2022/09/17 00:00:00+00
308,KOM,3.9,2.4375,4.09583333333333,6.98333333333333,13.2875,43.1708333333333,1.55833333333333,216.420833333333,0.508333333333333,76.0458333333333,10.9166666666667,49.2177,16.5514,2022/09/18 00:00:00+00
309,KOM,2.8625,1.61666666666667,4.43333333333333,10.9083333333333,17.7,37.4041666666667,1.21666666666667,188.866666666667,0.283333333333333,84.775,9.85,49.2177,16.5514,2022/09/19 00:00:00+00
310,KOM,13.9166666666667,10.0375,9.375,10.3708333333333,24.75,10.325,5.54583333333333,238.445,0.241666666666667,87.2958333333333,10.9458333333333,49.2177,16.5514,2022/02/11 00:00:00+00
311,KOM,15.2304347826087,11.5347826086957,7.275,14.995652173913,26.6347826086957,20.6260869565217,5.37391304347826,257.909523809524,0.926086956521739,84.7521739130435,8.89565217391304,49.2177,16.5514,2022/03/11 00:00:00+00
312,KOM,21.4458333333333,18.275,5.12916666666667,16.225,24.1,24.8583333333333,7.85416666666667,194.3,0.7625,89.4125,10.5583333333333,49.2177,16.5514,2022/04/11 00:00:00+00
313,KOM,9.1375,7.5875,4.05833333333333,9.89166666666667,16.125,34.1541666666667,5.94583333333333,151.916666666667,0.579166666666667,80.8666666666667,9.22083333333333,49.2177,16.5514,2022/05/11 00:00:00+00
314,KOM,12.7541666666667,10.8875,6.52916666666667,8.82083333333333,18.8583333333333,16.825,5.04583333333333,195.741666666667,0.379166666666666,87.0083333333333,5.37083333333333,49.2177,16.5514,2022/06/11 00:00:00+00
315,KOM,22.5166666666667,18.3125,21.6041666666667,14.9291666666667,48.05,6.4625,5.08333333333333,314.183333333333,0.333333333333333,89.1291666666667,6.325,49.2177,16.5514,2022/07/11 00:00:00+00
316,KOM,23.9083333333333,21.0833333333333,7.49166666666667,13.0583333333333,24.5375,10.6708333333333,3.87916666666667,311.608333333333,0.354166666666667,93.5666666666667,7.10833333333333,49.2177,16.5514,2022/08/11 00:00:00+00
317,KOM,30.3333333333333,26.7791666666667,4.2125,16.9666666666667,23.4375,16.0875,5.00416666666667,205.095833333333,0.541666666666667,88.8666666666666,10.0541666666667,49.2177,16.5514,2022/09/11 00:00:00+00
318,KOM,18.3333333333333,15.7208333333333,8.33333333333333,13.15,25.9333333333333,13.6208333333333,3.39166666666667,176.908333333333,0.225,86.8833333333333,8.89166666666667,49.2177,16.5514,2022/10/11 00:00:00+00
319,KOM,26.8916666666667,22.4916666666667,24.3583333333333,14.1291666666667,51.4791666666667,2.69166666666667,2.32608695652174,297.125,0.3,91.0666666666666,5.98333333333333,49.2177,16.5514,2022/11/11 00:00:00+00
320,KOM,27.95,25.1833333333333,13.4166666666667,13.2708333333333,33.8583333333333,7.825,3.03478260869565,317.908333333333,0.345833333333333,87.6875,6.1375,49.2177,16.5514,2022/12/11 00:00:00+00
321,KOM,30.95,27.6541666666667,9.66666666666667,13.0541666666667,27.8708333333333,8.73333333333333,2.5375,364.870833333333,0.416666666666667,92.4625,5.1875,49.2177,16.5514,2022/11/13 00:00:00+00
322,KOM,27.0166666666667,23.3958333333333,16.55,17.0583333333333,42.4291666666667,14.9375,3.69583333333333,305.2125,0.575,87.9291666666667,5.85833333333333,49.2177,16.5514,2022/11/14 00:00:00+00
323,LIS,10.7916666666667,6.70833333333333,3.0375,17.0333333333333,21.1916666666667,57.3791666666667,2.52916666666667,177.15,2.52916666666667,64.7083333333333,5.2,49.199,16.6703,2022/08/02 00:00:00+00
324,LIS,17.1666666666667,11.6666666666667,12.55,34.1875,53.2625,37.9666666666667,1.74166666666667,228.054166666667,1.32083333333333,69.9166666666667,6.55416666666667,49.199,16.6703,2022/09/02 00:00:00+00
325,LIS,23.6666666666667,14.4583333333333,7.94166666666667,35.95,48.1666666666667,30.75,2.34166666666667,263.329166666667,1.09166666666667,65.4583333333333,6.9625,49.199,16.6703,2022/10/02 00:00:00+00
326,LIS,15.5416666666667,8.95833333333333,9.25,31.9708333333333,46.2666666666667,41.3625,2,238.65,1.8,64.2083333333333,5.53333333333333,49.199,16.6703,2022/11/02 00:00:00+00
327,LIS,13.8333333333333,10.875,3.35416666666667,19.4041666666667,24.625,44.8083333333333,2.3625,259.920833333333,1.38333333333333,65.2916666666667,2.2375,49.199,16.6703,2022/12/02 00:00:00+00
328,LIS,16.4583333333333,13.0416666666667,1.65,14.5333333333333,17.1708333333333,59.7541666666667,3.07083333333333,237.829166666667,2.82916666666667,58.4583333333333,2.06666666666667,49.199,16.6703,2022/02/13 00:00:00+00
329,LIS,32.0833333333333,23.9583333333333,5.99166666666667,26.15,35.4333333333333,47.2125,4.4125,355.370833333333,2.29166666666667,64.375,2.625,49.199,16.6703,2022/02/14 00:00:00+00
330,LIS,48.7916666666667,35.5416666666667,27.1875,48.15,89.8,19.8541666666667,3.42083333333333,455.8125,0.4625,70.25,4.45416666666667,49.199,16.6703,2022/02/15 00:00:00+00
331,LIS,23.8333333333333,13.0416666666667,22.9541666666667,27.6166666666667,62.8333333333333,38.4916666666667,2.70416666666667,304.2125,1.44166666666667,66.5416666666667,6.92916666666666,49.199,16.6703,2022/02/16 00:00:00+00
332,LIS,4.625,2.5,1.63333333333333,15.4708333333333,18.1125,68.1666666666667,2.0875,150.029166666667,3.3625,62.5833333333333,9.22083333333333,49.199,16.6703,2022/02/17 00:00:00+00
333,LIS,14.875,7.875,7.1125,29.4041666666667,40.3416666666667,51.9291666666667,2.47916666666667,215.058333333333,1.47083333333333,64.2916666666667,7.6,49.199,16.6703,2022/02/18 00:00:00+00
334,LIS,8.5,4.04166666666667,4.74166666666667,21.4458333333333,28.8083333333333,63.1541666666666,2.22083333333333,189.05,2.57916666666667,45.3333333333333,7.15,49.199,16.6703,2022/02/19 00:00:00+00
335,LIS,7.625,4.75,2.1125,17.6541666666667,21.0291666666667,55.5666666666667,2.34583333333333,197.5375,1.4875,58.5833333333333,6.1125,49.199,16.6703,2022/02/20 00:00:00+00
336,LIS,7.41666666666667,3.20833333333333,2,21.7833333333333,24.9958333333333,59.225,2.40833333333333,181.345833333333,1.97916666666667,56.7916666666667,7.02916666666667,49.199,16.6703,2022/02/21 00:00:00+00
337,LIS,14.3125,5.0625,0.5375,12.3125,12.7,94.775,5.78125,174.59375,2.58125,58.125,19.975,49.199,16.6703,2022/05/31 00:00:00+00
338,LIS,13.0833333333333,6.54166666666667,1.07083333333333,18.4458333333333,19.7125,77.8291666666667,5.49583333333333,169.616666666667,0.754166666666667,72.7083333333333,18.8083333333333,49.199,16.6703,2022/01/06 00:00:00+00
339,LIS,10.0416666666667,5.5,0.420833333333333,11.6916666666667,11.9458333333333,90.8708333333333,5.54583333333333,145.545833333333,1.6125,64.7083333333333,19.1791666666667,49.199,16.6703,2022/02/06 00:00:00+00
340,LIS,20.0416666666667,10,1.44166666666667,16.6125,18.5,101.995833333333,6.47083333333333,235.045833333333,1.87916666666667,59.375,21.3916666666667,49.199,16.6703,2022/03/06 00:00:00+00
341,LIS,15.3333333333333,11.0416666666667,0.0416666666666667,9.29583333333333,8.7125,93.4791666666667,5.63333333333333,167.479166666667,1.32083333333333,74.9583333333333,22.5291666666667,49.199,16.6703,2022/04/06 00:00:00+00
342,LIS,19.5416666666667,14.1666666666667,0.00833333333333333,9.42083333333333,8.70833333333333,114.179166666667,6.80416666666667,189.254166666667,2.34166666666667,63.1666666666667,22.7791666666667,49.199,16.6703,2022/05/06 00:00:00+00
343,LIS,10.125,5.33333333333333,0.529166666666667,14.9083333333333,15.4666666666667,67.3541666666667,5.5875,143.404166666667,0.958333333333334,85.8333333333333,19.8041666666667,49.199,16.6703,2022/06/06 00:00:00+00
344,LIS,13.5,7.58333333333333,1.87083333333333,15.1583333333333,17.8666666666667,54.9166666666667,5.63333333333333,170.458333333333,1.5125,86.0416666666667,19.1833333333333,49.199,16.6703,2022/07/06 00:00:00+00
345,LIS,10.1666666666667,6.33333333333333,0.595833333333333,10.5666666666667,11.1291666666667,58.625,5.61666666666667,148.541666666667,1.65,85.7083333333333,18.5833333333333,49.199,16.6703,2022/08/06 00:00:00+00
346,LIS,12.8333333333333,8.83333333333333,1.85,14.2416666666667,16.7416666666667,59.7208333333333,5.475,169.791666666667,1.9875,85.125,18.825,49.199,16.6703,2022/09/06 00:00:00+00
347,LIS,10.75,6.875,0.658333333333333,12.1833333333333,12.9708333333333,66.7,5.4125,147.466666666667,3.30833333333333,77.7916666666667,18.9166666666667,49.199,16.6703,2022/10/06 00:00:00+00
348,LIS,10.875,6.875,0.0416666666666667,9.325,8.89166666666667,91.1583333333333,5.39583333333333,137.495833333333,2.44583333333333,58.2083333333333,21.1125,49.199,16.6703,2022/11/06 00:00:00+00
349,LIS,12.625,8.66666666666667,0.341666666666667,11.4833333333333,11.5041666666667,84.7416666666667,5.35416666666667,193.479166666667,1.03333333333333,63.1666666666667,21.8916666666667,49.199,16.6703,2022/12/06 00:00:00+00
350,LIS,12.0416666666667,7.33333333333333,1.94166666666667,19.3583333333333,22.2041666666667,65.0875,5.42916666666667,173.829166666667,1.82916666666667,80.4583333333333,17.7041666666667,49.199,16.6703,2022/06/13 00:00:00+00
351,LIS,38,31.5882352941176,1.28235294117647,9.39411764705882,11.2117647058824,63.9588235294117,1.28125,254.8,1.04705882352941,85.2941176470588,21.6823529411765,49.199,16.6703,2022/07/26 00:00:00+00
352,LIS,24.5833333333333,16.7916666666667,1.55833333333333,9.44583333333333,11.8916666666667,61.6083333333333,1.45,192.020833333333,1.3375,84.5416666666667,19.9666666666667,49.199,16.6703,2022/07/27 00:00:00+00
353,LIS,14.5,6.75,1.17083333333333,6.2875,8.17083333333333,92.9375,2.34583333333333,134.175,1.99166666666667,60.375,22.0708333333333,49.199,16.6703,2022/07/28 00:00:00+00
354,LIS,17.4583333333333,10.25,1.05833333333333,11.3458333333333,13.0208333333333,86.9916666666667,2.27083333333333,173.791666666667,1.23333333333333,72.0416666666667,22.1083333333333,49.199,16.6703,2022/07/29 00:00:00+00
355,LIS,10.9583333333333,8.08333333333333,1.0375,8.64166666666667,10.3208333333333,64.0458333333333,1.33333333333333,152.1125,1.98333333333333,90.1666666666667,19.1583333333333,49.199,16.6703,2022/07/30 00:00:00+00
356,LIS,11.125,6.95833333333333,0.633333333333333,7.3,8.35833333333333,92.5,1.50416666666667,128.979166666667,3.32916666666667,61.6666666666667,21.6,49.199,16.6703,2022/07/31 00:00:00+00
357,LIS,18.5833333333333,11,4.54583333333333,20.7541666666667,27.7708333333333,68.4083333333333,1.92916666666667,164.720833333333,0.8625,71.2083333333333,22.1875,49.199,16.6703,2022/01/08 00:00:00+00
358,LIS,8.91666666666667,4.70833333333333,1.5,7.1875,9.55416666666667,70.0916666666667,1.53333333333333,127.620833333333,1.42083333333333,63.9166666666667,23.5125,49.199,16.6703,2022/02/08 00:00:00+00
359,LIS,16.6666666666667,7.66666666666667,3.20833333333333,13.8875,18.8625,85.5583333333333,1.77083333333333,158.075,0.758333333333333,61.0416666666667,24.0708333333333,49.199,16.6703,2022/03/08 00:00:00+00
360,LIS,19.4166666666667,10.0416666666667,2.66666666666667,16.3333333333333,20.4875,100.679166666667,2.0625,165.770833333333,0.883333333333333,52.1666666666667,25.5,49.199,16.6703,2022/04/08 00:00:00+00
361,LIS,20.375,10.0416666666667,1.82083333333333,17.975,20.8458333333333,102.8,1.8625,167.995833333333,1.4375,52.0416666666667,27.2666666666667,49.199,16.6703,2022/05/08 00:00:00+00
362,LIS,8.75,5.91666666666667,0.754166666666667,4.40416666666667,5.64583333333333,74.5666666666667,1.44166666666667,113.229166666667,2.9875,81.875,19.5583333333333,49.199,16.6703,2022/06/08 00:00:00+00
363,LIS,10.0833333333333,6.20833333333333,0.525,3.42083333333333,4.30833333333333,79.0583333333334,2.30416666666667,111.191666666667,2.67083333333333,63.9166666666667,19.6958333333333,49.199,16.6703,2022/07/08 00:00:00+00
364,LIS,10.1666666666667,4.79166666666667,1.35833333333333,6.33333333333333,8.54583333333333,78.9708333333333,2.20833333333333,115.683333333333,2.6625,55.625,20.4875,49.199,16.6703,2022/08/08 00:00:00+00
365,LIS,36.8125,23.625,4.63125,22.7625,30.2625,51.11875,6.46875,234.626666666667,1.40625,77.375,16.48125,49.199,16.6703,2022/10/18 00:00:00+00
366,LIS,13,8.54166666666667,9.5875,18.8125,33.5833333333333,35.8833333333333,4.17916666666667,196.616666666667,1.92083333333333,84.1666666666667,10.8333333333333,49.199,16.6703,2022/10/19 00:00:00+00
367,LIS,17.8333333333333,10.7083333333333,17.0041666666667,13.9125,39.9666666666667,38.9958333333333,4.79166666666667,282.475,1.675,76.9583333333333,8.3875,49.199,16.6703,2022/10/20 00:00:00+00
368,LIS,22.7083333333333,11.75,2.2,15.0625,18.5166666666667,44.8125,7.675,288.9,2.325,72.2916666666667,9.8875,49.199,16.6703,2022/10/21 00:00:00+00
369,LIS,29.9583333333333,23.5416666666667,12.5041666666667,25.2458333333333,44.4166666666667,8.475,4.64166666666667,352.725,0.545833333333333,95.9583333333333,8.34583333333333,49.199,16.6703,2022/10/22 00:00:00+00
370,LIS,18.7916666666667,16.5,4.15833333333333,14.6833333333333,21.1083333333333,22.9916666666667,4.35833333333333,324.841666666667,0.8125,96.9166666666667,11.2041666666667,49.199,16.6703,2022/10/23 00:00:00+00
